Elevation,SCA,CCA
0.0,7.795784621788158,7.795784621788158
100.0,17.3835727214038,17.3835727214038
200.0,22.528443869960604,22.528443869960604
300.0,27.24807286083135,27.24807286083135
400.0,32.18689839821202,32.18689839821202
500.0,35.95587426692219,35.95587426692219
600.0,39.43900332136522,39.43900332136522
700.0,42.19091179226581,42.19091179226581
800.0,43.04228220067661,43.04228220067661
900.0,40.47580945809518,40.47580945809518
1000.0,38.196004930276445,38.196004930276445
1100.0,32.57783396698324,32.57783396698324
1200.0,43.0394310041898,43.0394310041898
1300.0,47.4083885209713,47.4083885209713
