Elevation,Area
3600,177.31
3700,624.01
3800,598.68
3900,620.15
4000,927.97
4100,1243.09
4200,1506.69
4300,1389.91
4400,973.26
4500,905.86
4600,661.79
4700,472.03
4800,285.07
4900,174.09
5000,115.70
5100,71.91
5200,45.08
5300,28.55
5400,18.03
5500,10.73
5600,9.23
5700,4.72
5800,3.22
5900,1.50
6000,1.07
6100,1.29
6200,0.43
