Elevation,SCA,CCA
3600.0,0.058400283022179394,0.058400283022179394
3700.0,0.22552782902584775,0.22552782902584775
3800.0,0.09974138751265164,0.09974138751265164
3900.0,0.10902807139489626,0.10902807139489626
4000.0,0.1527228772597333,0.1527228772597333
4100.0,0.23553178131856656,0.23553178131856656
4200.0,1.4945811177983241,1.4945811177983241
4300.0,0.3560317958641576,0.3560317958641576
4400.0,0.4975651882744872,0.4975651882744872
4500.0,0.8854181063193788,0.8854181063193788
4600.0,1.1038534263009683,1.1038534263009683
4700.0,1.3815690282105162,1.3815690282105162
4800.0,2.0416451574074763,2.0416451574074763
4900.0,3.0563849130801883,3.0563849130801883
5000.0,4.766408093516208,4.766408093516208
5100.0,7.872663689626608,7.872663689626608
5200.0,13.076815617819207,13.076815617819207
5300.0,21.728940993114225,21.728940993114225
5400.0,28.785859038424462,28.785859038424462
5500.0,38.2997066233426,38.2997066233426
5600.0,49.26736232968906,49.26736232968906
5700.0,58.195308824647014,58.195308824647014
5800.0,68.76067818108022,68.76067818108022
5900.0,74.15687561209684,74.15687561209684
6000.0,84.41643234778118,84.41643234778118
6100.0,87.33919005278885,87.33919005278885
6200.0,89.23515735429213,89.23515735429213
6300.0,90.25008188274391,90.25008188274391
