Elevation,Area
100,4545.19
200,942.14
300,921.74
400,940.20
500,972.83
600,838.03
700,727.26
800,563.26
900,430.17
1000,357.62
1100,400.12
1200,415.37
1300,409.78
1400,272.62
1500,210.58
1600,191.48
1700,204.14
1800,202.42
1900,129.44
2000,72.34
2100,38.64
2200,23.83
2300,18.89
2400,13.31
2500,5.37
2600,4.94
2700,2.79
2800,2.79
2900,1.72
3000,0.86
3100,0.43
3200,0.64
3300,0.21
