Elevation,Area
100,2109.42
200,2905.17
300,592.24
400,569.49
500,412.57
600,150.48
700,92.30
800,88.65
900,87.80
1000,129.86
1100,184.61
1200,267.25
1300,304.17
1400,262.10
1500,182.03
1600,132.02
1700,127.51
1800,127.51
1900,110.33
2000,110.76
2100,62.04
2200,39.50
2300,31.77
2400,23.18
2500,22.97
2600,16.53
2700,5.58
2800,5.37
2900,4.08
3000,3.22
3100,1.07
3200,2.15
3300,0.64
