Elevation,Area
100,5445.88
200,870.44
300,727.26
400,746.58
500,823.86
600,949.43
700,947.07
800,1031.44
900,1120.52
1000,1110.21
1100,838.67
1200,728.55
1300,562.19
1400,432.32
1500,318.98
1600,212.73
1700,122.78
1800,66.12
1900,26.19
2000,7.51
2100,3.01
2200,1.50
2300,1.72
