Elevation,Area
100,7458.97
200,949.43
300,678.75
400,561.55
500,516.68
600,531.92
700,495.65
800,423.74
900,353.54
1000,324.56
1100,304.81
1200,262.74
1300,211.22
1400,141.03
1500,84.36
1600,34.35
1700,16.10
1800,9.02
1900,9.87
2000,8.16
2100,5.37
2200,5.80
2300,4.72
2400,1.93
2500,1.29
2600,1.50
2700,2.15
2800,1.50
2900,0.86
3000,1.29
3100,0.21
